"Date","Price","Open","High","Low","Vol.","Change %"
"01/15/2010","849.8","838.0","852.9","829.5","49.67K","1.13%"
"01/14/2010","840.3","832.5","855.6","826.2","68.08K","1.08%"
"01/13/2010","831.3","808.2","835.7","795.5","70.00K","2.72%"
"01/12/2010","809.3","825.3","826.9","806.0","48.07K","-1.78%"
"01/11/2010","824.0","834.7","842.0","816.8","47.03K","-1.08%"
"01/09/2010","833.0","830.0","833.5","829.9","1.97K","0.47%"
"01/08/2010","829.1","842.0","845.0","825.0","48.58K","-1.84%"
"01/07/2010","844.6","872.0","875.2","842.3","46.69K","-3.31%"
"01/06/2010","873.5","869.0","887.5","869.0","45.89K","0.65%"
"01/05/2010","867.9","878.0","881.8","864.3","39.49K","-1.06%"
"01/04/2010","877.2","881.6","891.8","873.2","48.15K","-0.41%"
"01/02/2010","880.8","878.0","881.0","878.0","0.67K","2.05%"
"12/31/2009","863.1","884.0","884.6","862.2","17.17K","-1.90%"
"12/30/2009","879.8","890.6","904.7","876.0","35.58K","-1.58%"
"12/29/2009","893.9","890.3","899.1","885.3","30.60K","-0.58%"
"12/28/2009","899.1","889.5","908.4","888.1","21.99K","1.31%"
"12/26/2009","887.5","881.0","889.8","880.0","1.96K","0.88%"
"12/24/2009","879.8","854.0","884.4","854.0","44.44K","3.09%"
"12/23/2009","853.4","832.9","859.5","830.1","42.67K","2.51%"
"12/22/2009","832.5","834.5","838.4","827.2","33.38K","-0.70%"
"12/21/2009","838.4","810.0","840.9","810.0","48.65K","3.66%"
"12/19/2009","808.8","806.4","809.0","805.5","1.20K","0.36%"
"12/18/2009","805.9","800.7","809.5","797.1","29.93K","0.49%"
"12/17/2009","802.0","808.2","815.8","800.0","39.08K","-1.05%"
"12/16/2009","810.5","792.0","811.6","790.1","43.12K","2.50%"
"12/15/2009","790.7","790.0","793.5","783.0","28.72K","0.25%"
"12/14/2009","788.7","780.2","792.0","773.4","29.15K","0.81%"
"12/12/2009","782.4","778.0","784.0","778.0","1.10K","0.38%"
"12/11/2009","779.4","772.5","781.7","766.1","31.25K","1.60%"
"12/10/2009","767.1","766.1","782.0","761.0","41.51K","0.00%"
"12/09/2009","767.1","756.1","777.5","750.7","40.28K","1.03%"
"12/08/2009","759.3","755.0","763.5","745.2","35.64K","0.45%"
"12/07/2009","755.9","751.1","757.5","737.3","38.51K","0.56%"
"12/05/2009","751.7","750.1","752.6","745.3","1.11K","0.19%"
"12/04/2009","750.3","743.5","759.5","736.0","38.74K","0.81%"
"12/03/2009","744.3","764.4","767.8","741.6","34.45K","-2.39%"
"12/02/2009","762.5","758.7","776.9","758.2","36.34K","0.45%"
"12/01/2009","759.1","758.1","768.0","754.1","32.56K","1.92%"
"11/30/2009","744.8","753.0","758.4","741.0","21.89K","-0.63%"
"11/27/2009","749.5","774.6","774.6","732.0","40.81K","-3.46%"
"11/26/2009","776.4","787.3","788.5","773.1","19.92K","-1.31%"
"11/25/2009","786.7","780.3","789.0","774.5","27.54K","1.05%"
"11/24/2009","778.5","785.2","786.9","765.6","38.21K","-0.84%"
"11/23/2009","785.1","786.0","798.4","782.3","35.66K","0.04%"
"11/21/2009","784.8","782.8","786.0","781.0","1.74K","0.38%"
"11/20/2009","781.8","795.4","802.6","776.1","43.59K","-1.67%"
"11/19/2009","795.1","792.0","799.2","784.4","42.91K","0.51%"
"11/18/2009","791.1","781.9","806.8","779.2","50.65K","1.29%"
"11/17/2009","781.0","775.0","785.2","770.3","40.80K","0.94%"
"11/16/2009","773.7","757.0","774.9","757.0","42.29K","2.80%"
"11/14/2009","752.6","753.0","754.4","751.9","1.15K","-0.30%"
"11/13/2009","754.9","763.7","765.0","747.3","44.18K","-0.89%"
"11/12/2009","761.7","792.0","794.9","748.6","64.90K","-3.67%"
"11/11/2009","790.7","792.1","802.6","784.6","41.70K","-0.01%"
"11/10/2009","790.8","813.7","814.5","783.5","56.29K","-2.75%"
"11/09/2009","813.2","822.0","824.3","809.7","41.05K","-0.57%"
"11/07/2009","817.9","818.0","819.9","816.8","1.53K","0.05%"
"11/06/2009","817.5","842.4","854.7","813.0","54.00K","-3.31%"
"11/05/2009","845.5","849.0","849.0","832.3","35.21K","-0.58%"
"11/04/2009","850.4","854.4","866.5","844.0","44.69K","-0.37%"
"11/03/2009","853.6","853.0","858.5","838.6","40.56K","0.27%"
"11/02/2009","851.3","860.1","864.5","846.0","23.40K","-1.21%"
"10/31/2009","861.7","862.0","863.3","861.1","0.75K","-0.58%"
"10/30/2009","866.7","873.0","880.2","860.5","16.16K","-0.68%"
"10/29/2009","872.6","848.9","874.3","836.6","46.17K","2.99%"
"10/28/2009","847.3","877.3","881.7","839.0","57.14K","-3.12%"
"10/27/2009","874.6","878.0","890.2","865.2","47.80K","-0.25%"
"10/26/2009","876.8","894.1","904.5","872.8","46.50K","-1.77%"
"10/24/2009","892.6","892.2","895.0","891.0","0.66K","-0.01%"
"10/23/2009","892.7","895.6","907.4","879.0","50.15K","-0.07%"
"10/22/2009","893.3","903.3","918.1","889.6","55.71K","-1.07%"
"10/21/2009","903.0","877.8","910.8","867.7","62.41K","3.08%"
"10/20/2009","876.0","882.2","892.6","873.9","40.71K","-1.26%"
"10/19/2009","887.2","865.0","890.4","865.0","21.90K","2.61%"
"10/17/2009","864.6","865.7","867.2","863.2","1.50K","-0.07%"
"10/16/2009","865.2","864.0","874.4","857.0","30.21K","-0.18%"
"10/15/2009","866.8","853.6","870.0","838.7","44.01K","1.08%"
"10/14/2009","857.5","853.7","862.3","837.5","40.59K","0.97%"
"10/13/2009","849.3","877.9","882.9","841.4","43.38K","-2.84%"
"10/12/2009","874.1","880.0","894.6","870.3","45.69K","-0.33%"
"10/10/2009","877.0","876.3","878.0","874.2","1.23K","0.46%"
"10/09/2009","873.0","885.0","895.5","865.3","51.07K","-2.14%"
"10/08/2009","892.1","868.7","900.1","868.0","58.60K","3.07%"
"10/07/2009","865.5","845.6","874.8","844.6","60.98K","2.30%"
"10/06/2009","846.0","838.0","848.7","836.1","34.74K","1.01%"
"10/05/2009","837.5","833.0","842.4","819.0","41.23K","0.26%"
"10/03/2009","835.3","840.0","840.1","833.6","1.32K","-0.67%"
"10/01/2009","840.9","852.3","862.0","832.6","49.11K","0.95%"
"09/30/2009","833.0","819.0","837.6","817.5","21.78K","2.38%"
"09/29/2009","813.6","807.1","824.7","797.5","46.24K","1.19%"
"09/28/2009","804.0","807.0","809.4","797.0","15.42K","-1.06%"
"09/26/2009","812.6","814.8","815.5","812.0","0.52K","-0.16%"
"09/25/2009","813.9","822.5","831.6","804.0","42.34K","-1.05%"
"09/24/2009","822.5","857.1","857.1","817.0","51.80K","-4.30%"
"09/23/2009","859.5","855.0","869.9","840.1","54.22K","0.10%"
"09/22/2009","858.6","838.6","860.4","830.8","44.03K","2.72%"
"09/21/2009","835.9","828.0","842.9","806.1","28.07K","0.43%"
"09/19/2009","832.3","835.0","835.1","829.0","0.78K","-0.24%"
"09/18/2009","834.3","835.0","841.5","825.9","38.41K","-0.06%"
"09/17/2009","834.8","838.6","856.5","830.0","50.18K","-0.26%"
"09/16/2009","837.0","826.0","843.7","821.7","37.27K","1.17%"
"09/15/2009","827.3","813.4","830.4","805.0","49.93K","2.00%"
"09/14/2009","811.1","820.1","820.1","796.5","55.82K","-1.40%"
"09/12/2009","822.6","819.4","824.9","818.0","1.04K","0.39%"
"09/11/2009","819.4","848.5","856.5","814.0","59.33K","-2.90%"
"09/10/2009","843.9","876.0","883.3","830.0","55.88K","-3.33%"
"09/09/2009","873.0","880.9","891.9","862.8","47.08K","-0.60%"
"09/08/2009","878.3","871.9","910.0","868.1","53.79K","1.01%"
"09/07/2009","869.5","874.2","883.3","864.5","30.59K","-0.24%"
"09/05/2009","871.6","872.0","874.5","870.5","0.74K","-0.06%"
"09/04/2009","872.1","898.0","906.2","857.0","49.74K","-2.50%"
"09/03/2009","894.5","893.0","909.9","882.0","47.23K","1.15%"
"09/02/2009","884.3","884.0","899.3","873.5","54.47K","-0.17%"
"09/01/2009","885.8","925.0","938.3","883.0","73.40K","-4.67%"
"08/31/2009","929.2","931.7","932.7","922.4","18.73K","-1.16%"
"08/29/2009","940.1","939.0","941.3","937.0","0.79K","-1.82%"
"08/28/2009","957.5","943.3","957.0","943.3","18.84K","2.01%"
"08/27/2009","938.6","940.0","947.2","920.0","55.37K","0.02%"
"08/26/2009","938.4","942.0","962.7","930.1","52.26K","0.28%"
"08/25/2009","935.8","947.0","955.0","926.6","59.68K","-0.87%"
"08/24/2009","944.0","951.0","979.9","937.0","66.97K","-0.50%"
"08/22/2009","948.7","943.9","949.9","941.2","1.85K","0.85%"
"08/21/2009","940.7","918.0","946.9","903.3","70.02K","2.15%"
"08/20/2009","920.9","938.5","952.0","914.4","67.44K","-2.09%"
"08/19/2009","940.6","925.0","945.4","901.7","81.95K","1.87%"
"08/18/2009","923.3","941.0","969.4","915.5","85.35K","-2.65%"
"08/17/2009","948.4","938.0","953.0","893.1","76.91K","0.58%"
"08/14/2009","942.9","992.0","1,016.9","939.0","80.89K","-5.04%"
"08/13/2009","992.9","959.9","1,022.4","959.9","83.24K","3.83%"
"08/12/2009","956.3","940.0","958.0","923.5","66.22K","1.83%"
"08/11/2009","939.1","950.3","974.4","929.3","69.05K","-0.94%"
"08/10/2009","948.0","934.0","976.6","928.6","64.21K","1.36%"
"08/08/2009","935.3","932.0","935.7","931.8","0.70K","0.14%"
"08/07/2009","934.0","925.0","947.5","912.2","64.74K","0.47%"
"08/06/2009","929.6","956.5","962.0","922.8","84.08K","-3.43%"
"08/05/2009","962.6","920.0","968.8","919.1","57.42K","4.56%"
"08/04/2009","920.6","893.0","928.0","875.2","59.52K","2.79%"
"08/03/2009","895.6","859.0","897.9","859.0","43.17K","4.86%"
"08/01/2009","854.1","850.5","854.8","850.5","0.61K","0.35%"
"07/31/2009","851.1","827.5","858.4","827.5","14.55K","2.80%"
"07/30/2009","827.9","789.1","833.3","785.2","36.52K","4.86%"
"07/29/2009","789.5","806.0","806.0","785.0","35.39K","-2.42%"
"07/28/2009","809.1","808.6","824.8","804.1","37.58K","0.04%"
"07/27/2009","808.8","807.0","818.7","806.0","36.34K","0.02%"
"07/25/2009","808.6","806.5","809.9","804.3","1.29K","0.22%"
"07/24/2009","806.8","784.0","808.4","779.2","41.74K","2.84%"
"07/23/2009","784.5","785.2","800.8","780.6","42.21K","-0.24%"
"07/22/2009","786.4","766.0","788.0","758.3","51.63K","2.91%"
"07/21/2009","764.2","781.0","781.0","762.0","36.40K","-2.31%"
"07/20/2009","782.3","778.8","792.0","777.0","32.37K","0.71%"
"07/18/2009","776.8","776.1","777.7","775.6","0.39K","0.04%"
"07/17/2009","776.5","777.7","786.8","769.1","36.99K","0.18%"
"07/16/2009","775.1","770.0","778.4","765.0","39.65K","0.34%"
"07/15/2009","772.5","763.0","782.5","761.3","44.44K","1.97%"
"07/14/2009","757.6","726.7","761.8","726.0","48.19K","4.60%"
"07/13/2009","724.3","716.0","729.0","702.2","42.99K","1.29%"
"07/11/2009","715.1","715.7","715.7","713.2","0.34K","0.11%"
"07/10/2009","714.3","727.0","735.0","711.9","36.27K","-1.68%"
"07/09/2009","726.5","734.8","743.3","711.4","45.35K","-0.85%"
"07/08/2009","732.7","758.0","764.0","728.3","40.12K","-3.71%"
"07/07/2009","760.9","766.0","784.2","757.7","41.72K","-1.03%"
"07/06/2009","768.8","770.0","774.5","748.0","30.78K","-0.58%"
"07/04/2009","773.3","774.0","776.0","772.2","0.91K","0.13%"
"07/03/2009","772.3","787.8","790.5","771.0","23.33K","-2.35%"
"07/02/2009","790.9","776.0","794.9","768.7","48.78K","1.66%"
"07/01/2009","778.0","744.0","785.5","738.5","48.56K","2.03%"
"06/30/2009","762.5","758.0","764.4","753.6","8.59K","0.77%"
"06/29/2009","756.7","758.4","765.7","752.3","26.87K","-0.33%"
"06/27/2009","759.2","759.5","760.2","756.2","0.72K","0.32%"
"06/26/2009","756.8","750.0","768.9","746.6","41.73K","0.76%"
"06/25/2009","751.1","739.0","755.0","733.1","43.26K","1.60%"
"06/24/2009","739.3","710.0","747.5","709.5","44.57K","4.01%"
"06/23/2009","710.8","706.1","714.0","700.7","28.02K","0.98%"
"06/22/2009","703.9","714.1","716.0","700.1","29.28K","-1.66%"
"06/20/2009","715.8","719.0","720.0","714.6","1.19K","-0.57%"
"06/19/2009","719.9","723.1","733.8","716.2","31.30K","-0.65%"
"06/18/2009","724.6","712.2","728.6","711.1","35.57K","1.48%"
"06/17/2009","714.0","708.1","723.9","705.3","35.42K","0.21%"
"06/16/2009","712.5","703.0","716.6","693.4","41.65K","1.06%"
"06/15/2009","705.0","737.2","737.2","703.2","36.75K","-4.41%"
"06/13/2009","737.5","731.1","741.5","731.1","0.60K","0.52%"
"06/12/2009","733.7","746.1","749.0","728.2","37.09K","-1.91%"
"06/11/2009","748.0","716.5","750.0","714.6","42.62K","4.70%"
"06/10/2009","714.4","717.0","735.7","707.1","42.35K","0.03%"
"06/09/2009","714.2","680.8","715.9","680.8","40.32K","5.12%"
"06/08/2009","679.4","689.0","692.8","672.2","30.61K","-1.34%"
"06/06/2009","688.6","688.9","690.9","688.0","0.37K","-0.15%"
"06/05/2009","689.6","691.0","702.9","673.5","44.82K","-0.30%"
"06/04/2009","691.7","658.0","694.5","654.1","42.61K","5.22%"
"06/03/2009","657.4","685.0","693.9","651.4","35.92K","-4.03%"
"06/02/2009","685.0","688.0","694.8","677.5","37.24K","-0.15%"
"06/01/2009","686.0","660.0","687.8","660.0","41.35K","4.33%"
"05/30/2009","657.5","654.0","659.6","651.8","0.79K","1.09%"
"05/29/2009","650.4","643.0","650.4","639.0","8.43K","0.92%"
"05/28/2009","644.5","628.7","648.0","624.0","23.99K","2.32%"
"05/27/2009","629.9","636.7","658.9","627.7","35.81K","-1.13%"
"05/26/2009","637.1","606.5","639.2","596.3","35.54K","5.57%"
"05/25/2009","603.5","596.5","606.5","596.5","4.40K","1.24%"
"05/23/2009","596.1","599.3","599.3","595.2","0.91K","-0.32%"
"05/22/2009","598.0","575.5","600.4","575.5","23.67K","3.89%"
"05/21/2009","575.6","593.9","594.4","572.7","21.64K","-3.10%"
"05/20/2009","594.0","599.0","605.3","592.5","21.13K","-0.79%"
"05/19/2009","598.7","592.0","611.4","585.5","30.48K","1.27%"
"05/18/2009","591.2","612.1","612.1","572.6","35.72K","-3.10%"
"05/15/2009","610.1","622.0","623.2","605.9","36.23K","-1.93%"
"05/14/2009","622.1","618.4","624.8","601.2","31.69K","0.27%"
"05/13/2009","620.4","645.8","651.8","617.8","40.57K","-3.60%"
